Symbol,Price,Change,Direction,Date,Time,Market_Status,Market_Update_Time
TNM,22.99,0.01,up,2025-06-04,12:00:05,Open,04/06/25 11:55am
AIRTEL,127.93,0.01,up,2025-06-04,12:04:06,Open,04/06/25 12:00pm
BHL,14.56,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
FDHB,313.45,-0.06,down,2025-06-04,12:04:06,Open,04/06/25 12:00pm
FMBCH,904.42,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
ICON,17.95,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
MPICO,19.0,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NBM,6200.17,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NBS,355.01,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NICO,776.39,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NITL,715.22,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
OMU,2500.03,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
PCL,3999.97,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
TNM,22.99,0.01,up,2025-06-04,12:04:06,Open,04/06/25 12:00pm
AIRTEL,127.93,0.01,up,2025-06-04,12:04:06,Open,04/06/25 12:00pm
BHL,14.56,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
FDHB,313.45,-0.06,down,2025-06-04,12:04:06,Open,04/06/25 12:00pm
FMBCH,904.42,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
ICON,17.95,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
MPICO,19.0,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NBM,6200.17,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NBS,355.01,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NICO,776.39,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
NITL,715.22,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
OMU,2500.03,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
PCL,3999.97,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:04:06,Open,04/06/25 12:00pm
TNM,22.99,0.01,up,2025-06-04,12:04:06,Open,04/06/25 12:00pm
AIRTEL,127.93,0.01,up,2025-06-04,12:14:56,Open,04/06/25 12:10pm
BHL,14.56,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
FDHB,313.45,-0.06,down,2025-06-04,12:14:56,Open,04/06/25 12:10pm
FMBCH,904.42,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
ICON,17.95,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
MPICO,19.0,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
NBM,6200.17,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
NBS,355.08,0.07,up,2025-06-04,12:14:56,Open,04/06/25 12:10pm
NICO,776.39,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
NITL,715.22,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
OMU,2500.03,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
PCL,3999.97,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:14:56,Open,04/06/25 12:10pm
TNM,22.99,0.01,up,2025-06-04,12:14:56,Open,04/06/25 12:10pm
AIRTEL,127.93,0.01,up,2025-06-04,12:15:59,Open,04/06/25 12:15pm
BHL,14.56,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
FDHB,313.45,-0.06,down,2025-06-04,12:15:59,Open,04/06/25 12:15pm
FMBCH,904.42,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
ICON,17.95,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
MPICO,19.0,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
NBM,6200.17,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
NBS,355.08,0.07,up,2025-06-04,12:15:59,Open,04/06/25 12:15pm
NICO,776.39,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
NITL,715.22,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
OMU,2500.03,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
PCL,3999.97,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:15:59,Open,04/06/25 12:15pm
TNM,22.99,0.01,up,2025-06-04,12:15:59,Open,04/06/25 12:15pm
AIRTEL,127.93,0.01,up,2025-06-04,12:20:02,Open,04/06/25 12:15pm
BHL,14.56,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
FDHB,313.45,-0.06,down,2025-06-04,12:20:02,Open,04/06/25 12:15pm
FMBCH,904.42,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
ICON,17.95,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
MPICO,19.0,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
NBM,6200.17,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
NBS,355.08,0.07,up,2025-06-04,12:20:02,Open,04/06/25 12:15pm
NICO,776.39,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
NITL,715.22,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
OMU,2500.03,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
PCL,3999.97,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:20:02,Open,04/06/25 12:15pm
TNM,22.99,0.01,up,2025-06-04,12:20:02,Open,04/06/25 12:15pm
AIRTEL,127.93,0.01,up,2025-06-04,12:25:03,Open,04/06/25 12:20pm
BHL,14.55,-0.01,down,2025-06-04,12:25:03,Open,04/06/25 12:20pm
FDHB,313.45,-0.06,down,2025-06-04,12:25:03,Open,04/06/25 12:20pm
FMBCH,904.42,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
ICON,17.95,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
MPICO,19.0,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
NBM,6200.17,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
NBS,355.08,0.07,up,2025-06-04,12:25:03,Open,04/06/25 12:20pm
NICO,776.39,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
NITL,715.22,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
OMU,2500.03,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
PCL,3999.97,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:25:03,Open,04/06/25 12:20pm
TNM,22.99,0.01,up,2025-06-04,12:25:03,Open,04/06/25 12:20pm
AIRTEL,127.93,0.01,up,2025-06-04,12:30:05,Open,04/06/25 12:25pm
BHL,14.55,-0.01,down,2025-06-04,12:30:05,Open,04/06/25 12:25pm
FDHB,313.45,-0.06,down,2025-06-04,12:30:05,Open,04/06/25 12:25pm
FMBCH,904.42,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
ICON,17.95,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
MPICO,19.0,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
NBM,6200.17,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
NBS,355.08,0.07,up,2025-06-04,12:30:05,Open,04/06/25 12:25pm
NICO,776.39,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
NITL,715.22,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
OMU,2500.03,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
PCL,3999.97,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:30:05,Open,04/06/25 12:25pm
TNM,22.99,0.01,up,2025-06-04,12:30:05,Open,04/06/25 12:25pm
AIRTEL,127.93,0.01,up,2025-06-04,12:30:10,Open,04/06/25 12:30pm
BHL,14.55,-0.01,down,2025-06-04,12:30:10,Open,04/06/25 12:30pm
FDHB,313.45,-0.06,down,2025-06-04,12:30:10,Open,04/06/25 12:30pm
FMBCH,904.42,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
ICON,17.95,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
MPICO,19.0,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
NBM,6200.17,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
NBS,355.08,0.07,up,2025-06-04,12:30:10,Open,04/06/25 12:30pm
NICO,776.39,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
NITL,715.22,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
OMU,2500.03,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
PCL,3999.97,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:30:10,Open,04/06/25 12:30pm
TNM,22.99,0.01,up,2025-06-04,12:30:10,Open,04/06/25 12:30pm
AIRTEL,127.93,0.01,up,2025-06-04,12:40:13,Open,04/06/25 12:40pm
BHL,14.55,-0.01,down,2025-06-04,12:40:13,Open,04/06/25 12:40pm
FDHB,313.45,-0.06,down,2025-06-04,12:40:13,Open,04/06/25 12:40pm
FMBCH,904.42,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
ICON,17.95,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
MPICO,19.0,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
NBM,6200.17,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
NBS,355.08,0.07,up,2025-06-04,12:40:13,Open,04/06/25 12:40pm
NICO,776.39,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
NITL,715.22,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
OMU,2500.03,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
PCL,3999.97,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:40:13,Open,04/06/25 12:40pm
TNM,22.99,0.01,up,2025-06-04,12:40:13,Open,04/06/25 12:40pm
AIRTEL,127.93,0.01,up,2025-06-04,12:45:16,Open,04/06/25 12:45pm
BHL,14.55,-0.01,down,2025-06-04,12:45:16,Open,04/06/25 12:45pm
FDHB,313.45,-0.06,down,2025-06-04,12:45:16,Open,04/06/25 12:45pm
FMBCH,904.42,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
ICON,17.95,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
MPICO,19.0,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
NBM,6200.17,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
NBS,355.1,0.09,up,2025-06-04,12:45:16,Open,04/06/25 12:45pm
NICO,776.39,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
NITL,715.22,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
OMU,2500.03,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
PCL,3999.97,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:45:16,Open,04/06/25 12:45pm
TNM,22.99,0.01,up,2025-06-04,12:45:16,Open,04/06/25 12:45pm
AIRTEL,127.93,0.01,up,2025-06-04,12:45:18,Open,04/06/25 12:45pm
BHL,14.55,-0.01,down,2025-06-04,12:45:18,Open,04/06/25 12:45pm
FDHB,313.45,-0.06,down,2025-06-04,12:45:18,Open,04/06/25 12:45pm
FMBCH,904.42,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
ICON,17.95,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
MPICO,19.0,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
NBM,6200.17,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
NBS,355.1,0.09,up,2025-06-04,12:45:18,Open,04/06/25 12:45pm
NICO,776.39,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
NITL,715.22,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
OMU,2500.03,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
PCL,3999.97,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:45:18,Open,04/06/25 12:45pm
TNM,22.99,0.01,up,2025-06-04,12:45:18,Open,04/06/25 12:45pm
AIRTEL,127.94,0.02,up,2025-06-04,12:55:37,Open,04/06/25 12:55pm
BHL,14.55,-0.01,down,2025-06-04,12:55:37,Open,04/06/25 12:55pm
FDHB,313.45,-0.06,down,2025-06-04,12:55:37,Open,04/06/25 12:55pm
FMBCH,904.42,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
ICON,17.95,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
ILLOVO,1791.38,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
MPICO,19.0,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
NBM,6200.17,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
NBS,355.1,0.09,up,2025-06-04,12:55:37,Open,04/06/25 12:55pm
NICO,776.39,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
NITL,715.22,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
OMU,2500.03,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
PCL,3999.97,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
STANDARD,9510.01,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
SUNBIRD,350.01,0.0,no change,2025-06-04,12:55:37,Open,04/06/25 12:55pm
TNM,22.99,0.01,up,2025-06-04,12:55:37,Open,04/06/25 12:55pm
AIRTEL,127.94,0.02,up,2025-06-04,13:06:30,Open,04/06/25 13:05pm
BHL,14.55,-0.01,down,2025-06-04,13:06:30,Open,04/06/25 13:05pm
FDHB,313.45,-0.06,down,2025-06-04,13:06:30,Open,04/06/25 13:05pm
FMBCH,904.42,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
ICON,17.95,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
MPICO,19.0,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
NBM,6200.17,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
NBS,355.1,0.09,up,2025-06-04,13:06:30,Open,04/06/25 13:05pm
NICO,776.39,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
NITL,715.22,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
OMU,2500.03,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
PCL,3999.97,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:06:30,Open,04/06/25 13:05pm
TNM,22.99,0.01,up,2025-06-04,13:06:30,Open,04/06/25 13:05pm
AIRTEL,127.94,0.02,up,2025-06-04,13:11:33,Open,04/06/25 13:10pm
BHL,14.55,-0.01,down,2025-06-04,13:11:33,Open,04/06/25 13:10pm
FDHB,313.45,-0.06,down,2025-06-04,13:11:33,Open,04/06/25 13:10pm
FMBCH,904.42,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
ICON,17.95,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
MPICO,19.0,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
NBM,6200.17,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
NBS,355.1,0.09,up,2025-06-04,13:11:33,Open,04/06/25 13:10pm
NICO,776.39,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
NITL,715.22,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
OMU,2500.03,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
PCL,3999.97,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:11:33,Open,04/06/25 13:10pm
TNM,22.99,0.01,up,2025-06-04,13:11:33,Open,04/06/25 13:10pm
AIRTEL,127.94,0.02,up,2025-06-04,13:15:23,Open,04/06/25 13:15pm
BHL,14.55,-0.01,down,2025-06-04,13:15:23,Open,04/06/25 13:15pm
FDHB,313.45,-0.06,down,2025-06-04,13:15:23,Open,04/06/25 13:15pm
FMBCH,904.42,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
ICON,17.95,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
MPICO,19.0,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
NBM,6200.17,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
NBS,355.1,0.09,up,2025-06-04,13:15:23,Open,04/06/25 13:15pm
NICO,776.39,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
NITL,715.22,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
OMU,2500.03,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
PCL,3999.97,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:15:23,Open,04/06/25 13:15pm
TNM,22.99,0.01,up,2025-06-04,13:15:23,Open,04/06/25 13:15pm
AIRTEL,127.94,0.02,up,2025-06-04,13:18:27,Open,04/06/25 13:15pm
BHL,14.55,-0.01,down,2025-06-04,13:18:27,Open,04/06/25 13:15pm
FDHB,313.45,-0.06,down,2025-06-04,13:18:27,Open,04/06/25 13:15pm
FMBCH,904.42,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
ICON,17.95,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
MPICO,19.0,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
NBM,6200.17,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
NBS,355.1,0.09,up,2025-06-04,13:18:27,Open,04/06/25 13:15pm
NICO,776.39,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
NITL,715.22,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
OMU,2500.03,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
PCL,3999.97,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:18:27,Open,04/06/25 13:15pm
TNM,22.99,0.01,up,2025-06-04,13:18:27,Open,04/06/25 13:15pm
AIRTEL,127.94,0.02,up,2025-06-04,13:28:27,Open,04/06/25 13:25pm
BHL,14.55,-0.01,down,2025-06-04,13:28:27,Open,04/06/25 13:25pm
FDHB,313.45,-0.06,down,2025-06-04,13:28:27,Open,04/06/25 13:25pm
FMBCH,904.42,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
ICON,17.95,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
MPICO,19.0,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
NBM,6200.17,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
NBS,355.1,0.09,up,2025-06-04,13:28:27,Open,04/06/25 13:25pm
NICO,776.39,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
NITL,715.22,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
OMU,2500.03,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
PCL,3999.97,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:28:27,Open,04/06/25 13:25pm
TNM,22.99,0.01,up,2025-06-04,13:28:27,Open,04/06/25 13:25pm
AIRTEL,127.94,0.02,up,2025-06-04,13:30:28,Open,04/06/25 13:30pm
BHL,14.55,-0.01,down,2025-06-04,13:30:28,Open,04/06/25 13:30pm
FDHB,313.45,-0.06,down,2025-06-04,13:30:28,Open,04/06/25 13:30pm
FMBCH,904.42,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
ICON,17.95,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
MPICO,19.0,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
NBM,6200.17,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
NBS,355.1,0.09,up,2025-06-04,13:30:28,Open,04/06/25 13:30pm
NICO,776.39,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
NITL,715.22,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
OMU,2500.03,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
PCL,3999.97,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:30:28,Open,04/06/25 13:30pm
TNM,22.99,0.01,up,2025-06-04,13:30:28,Open,04/06/25 13:30pm
AIRTEL,127.94,0.02,up,2025-06-04,13:33:30,Open,04/06/25 13:30pm
BHL,14.55,-0.01,down,2025-06-04,13:33:30,Open,04/06/25 13:30pm
FDHB,313.45,-0.06,down,2025-06-04,13:33:30,Open,04/06/25 13:30pm
FMBCH,904.42,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
ICON,17.95,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
MPICO,19.0,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
NBM,6200.17,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
NBS,355.1,0.09,up,2025-06-04,13:33:30,Open,04/06/25 13:30pm
NICO,776.39,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
NITL,715.22,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
OMU,2500.03,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
PCL,3999.97,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
STANDARD,9510.01,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
SUNBIRD,350.01,0.0,no change,2025-06-04,13:33:30,Open,04/06/25 13:30pm
TNM,22.99,0.01,up,2025-06-04,13:33:30,Open,04/06/25 13:30pm
AIRTEL,127.94,0.02,up,2025-06-04,13:38:32,Open,04/06/25 13:35pm
BHL,14.55,-0.01,down,2025-06-04,13:38:32,Open,04/06/25 13:35pm
FDHB,313.45,-0.06,down,2025-06-04,13:38:32,Open,04/06/25 13:35pm
FMBCH,904.42,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
ICON,17.95,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
ILLOVO,1791.38,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
MPICO,19.0,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
NBM,6200.17,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
NBS,355.1,0.09,up,2025-06-04,13:38:32,Open,04/06/25 13:35pm
NICO,776.39,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
NITL,715.22,0.0,no change,2025-06-04,13:38:32,Open,04/06/25 13:35pm
